code,name,行业,股息率_2023,count,mean,std,min,25%,50%,75%,max,2024-07-30
603261,立航科技,航天航空,0.0,182.0,6.936098901098901,9.51400007381381,-6.47,1.71,4.109999999999999,8.945,61.07,YES
002806,华锋股份,汽车零部件,0.0,203.0,6.654384236453203,7.477670719962596,-6.52,1.44,4.26,8.95,31.81,YES
600039,四川路桥,工程建设,6.82,101.0,2.9209900990099,3.4755403910616534,-6.53,0.73,1.84,3.85,17.23,YES
002697,红旗连锁,商业百货,2.67,126.0,3.3619841269841273,3.6592729375855564,-6.56,1.1675,2.38,4.285,23.05,YES
002622,皓宸医疗,医疗服务,0.0,173.0,4.83063583815029,5.509860310377292,-6.8,1.21,3.27,6.92,32.24,YES
002368,太极股份,互联网服务,0.85,240.0,5.444708333333334,5.091526301801713,-6.91,1.2625,4.535,8.1125,25.11,YES
838971,天马新材,非金属材料,2.7,182.0,10.596483516483516,11.709831575297155,-6.98,1.9224999999999999,6.605,15.2375,54.85,YES
600561,江西长运,铁路公路,0.0,162.0,6.332592592592594,6.249140517852855,-6.99,1.9,4.654999999999999,8.805,26.1,YES
600348,华阳股份,煤炭行业,8.37,131.0,3.1740458015267174,3.4112503411789903,-7.19,0.9299999999999999,2.17,5.27,15.16,YES
301327,华宝新能,电源设备,0.0,195.0,4.578205128205129,4.833644796585823,-7.2,1.51,3.29,6.165,25.92,YES
002952,亚世光电,光学光电子,0.4,223.0,7.291121076233185,11.249222399498672,-7.53,1.51,3.56,8.844999999999999,61.12,YES
603129,春风动力,交运设备,1.39,202.0,4.787821782178218,4.83581221811563,-7.61,1.2650000000000001,3.325,6.895,22.21,YES
603825,华扬联众,文化传媒,0.0,216.0,6.485694444444444,9.153314178249126,-7.69,1.3425,3.43,7.8375,61.26,YES
600295,鄂尔多斯,钢铁行业,8.26,101.0,2.651683168316832,3.209728982112643,-7.75,0.73,2.09,3.71,16.12,YES
002466,天齐锂业,能源金属,4.56,208.0,3.9413942307692307,3.6795657796706225,-7.84,1.21,3.065,6.074999999999999,17.61,YES
600745,闻泰科技,消费电子,0.42,197.0,3.9774619289340105,4.196480747982297,-7.84,1.27,2.55,5.62,18.07,YES
002682,龙洲股份,物流行业,0.0,183.0,7.143989071038251,9.916266796869328,-7.86,1.35,4.09,9.02,61.26,YES
601339,百隆东方,纺织服装,5.71,97.0,2.537835051546392,2.95703829405515,-8.02,0.88,1.65,3.76,14.77,YES
600272,开开实业,医药商业,0.56,169.0,6.723727810650887,9.154867672016819,-8.11,1.5,4.55,8.78,60.02,YES
002888,惠威科技,消费电子,0.51,258.0,8.859457364341084,10.693319294092573,-8.27,2.1925,5.205,11.485,59.47,YES
002418,康盛股份,家电行业,0.0,196.0,5.126479591836735,5.988031340769929,-8.47,1.3325,3.1100000000000003,6.8475,33.19,YES
603838,四通股份,装修建材,0.0,184.0,5.968152173913044,7.838371071067943,-8.49,1.4675,3.725,7.345,61.26,YES
301258,富士莱,化学制药,2.41,157.0,6.493375796178343,11.929364199219318,-8.85,1.4,3.64,7.59,82.66,YES
603052,可川科技,电子元件,1.68,204.0,6.17671568627451,7.495317848681112,-8.91,1.635,4.325,8.18,49.03,YES
603789,星光农机,专用设备,0.0,194.0,6.157525773195876,7.431021803103016,-8.97,1.1975,3.56,8.74,37.35,YES
600546,山煤国际,煤炭行业,4.82,152.0,3.70953947368421,3.8218471555715983,-8.99,1.29,3.01,5.4925,20.19,YES
603083,剑桥科技,通信设备,0.41,273.0,8.252380952380951,9.350463725599576,-9.15,1.71,5.33,11.01,46.11,YES
601615,明阳智能,风电设备,3.32,180.0,3.4235555555555557,3.6696562824784023,-9.39,0.875,2.4699999999999998,5.06,16.92,YES
000679,大连友谊,商业百货,0.0,215.0,6.873906976744188,7.753532543763139,-9.55,2.0149999999999997,4.48,9.73,39.24,YES
000826,启迪环境,环保行业,0.0,214.0,5.74803738317757,7.7559851115276865,-9.78,1.185,3.335,7.6675,54.05,YES
603657,春光科技,家电行业,0.93,159.0,5.675911949685535,9.205346149875817,-9.89,1.22,3.08,6.68,61.07,YES
002713,东易日盛,装修装饰,0.0,261.0,5.267049808429118,7.017973909993947,-9.9,0.94,3.2,7.32,47.73,YES
002691,冀凯股份,专用设备,0.0,196.0,6.470459183673469,7.650413516115076,-9.95,1.9075,4.03,7.797499999999999,43.25,YES
000151,中成股份,贸易行业,0.0,214.0,5.6532710280373815,6.9898408876825755,-9.96,1.2925,4.095000000000001,7.4975000000000005,47.59,YES
603196,日播时尚,纺织服装,0.32,247.0,5.564129554655871,6.94431029542044,-9.98,1.4849999999999999,3.5,7.255,61.14,YES
603283,赛腾股份,专用设备,0.0,243.0,6.849958847736626,6.462898596045145,-9.98,2.135,5.26,9.64,30.64,YES
603958,哈森股份,纺织服装,0.0,193.0,7.819326424870467,10.75552556935737,-9.98,1.64,4.39,9.29,61.19,YES
000628,高新发展,工程建设,0.36,211.0,7.869241706161136,9.513464663225632,-9.99,2.0599999999999996,4.96,10.015,54.66,YES
603613,国联股份,互联网服务,1.13,239.0,5.282635983263599,6.071242462561019,-9.99,1.01,2.89,7.8,31.3,YES
000615,ST美谷,美容护理,0.0,257.0,5.682801556420234,7.203499633120874,-10.0,0.82,4.32,9.7,27.78,YES
002875,安奈儿,纺织服装,0.0,233.0,6.172231759656653,7.639268120152164,-10.0,1.77,4.28,8.26,61.04,YES
600811,东方集团,农牧饲渔,0.0,135.0,5.913629629629628,10.072672103004145,-10.0,0.56,2.08,7.1850000000000005,54.69,YES
600119,长江投资,物流行业,0.0,188.0,6.392606382978723,7.816319149196639,-10.01,1.905,4.4350000000000005,9.4925,60.95,YES
002861,瀛通通讯,消费电子,1.6,192.0,8.192447916666667,9.635229302645092,-10.02,1.8575000000000002,5.595000000000001,11.162500000000001,58.71,YES
600083,*ST博信,通信设备,0.0,198.0,6.1957575757575745,11.203091496003935,-10.02,0.64,2.6950000000000003,8.247499999999999,61.03,YES
601138,工业富联,消费电子,2.02,256.0,7.556953125,7.357098539196086,-10.02,1.945,5.125,11.225,33.33,YES
603963,*ST大药,中药,0.0,241.0,5.9712863070539415,9.539542857068854,-10.02,0.52,4.38,8.79,61.07,YES
000711,*ST京蓝,环保行业,0.0,189.0,5.130529100529101,5.744684104739302,-10.05,1.11,4.25,6.94,27.66,YES
002308,威创股份,计算机设备,0.0,215.0,4.945023255813953,7.921441556385576,-10.05,1.185,3.5,7.015000000000001,48.06,YES
002712,思美传媒,文化传媒,0.0,264.0,6.547499999999999,8.063264807360115,-10.05,1.3175000000000001,3.82,9.3325,42.91,YES
600243,青海华鼎,通用设备,0.0,191.0,5.540890052356021,6.822161931100998,-10.05,1.435,3.73,7.455,30.89,YES
600841,动力新科,汽车整车,0.0,150.0,5.864066666666665,8.059189435541382,-10.05,1.165,2.88,7.1375,35.99,YES
002750,*ST龙津,中药,0.0,257.0,5.284824902723736,7.482606032367829,-10.06,0.89,3.15,8.07,40.8,YES
002310,*ST东园,环保行业,0.0,230.0,6.6648260869565235,7.632024960091275,-10.07,1.3800000000000001,4.275,10.0525,46.2,YES
600165,*ST宁科,化学制品,0.0,219.0,5.677260273972602,8.634648082310084,-10.11,1.2,3.36,7.34,46.22,YES
000977,浪潮信息,计算机设备,0.33,245.0,6.9625306122448976,6.9547725184128435,-10.24,1.9,5.11,10.02,27.6,YES
837046,亿能电力,电网设备,1.06,228.0,11.437850877192982,12.994516303088496,-10.51,1.9024999999999999,7.27,16.64,66.75,YES
833030,立方控股,互联网服务,1.88,220.0,13.097227272727274,20.426329526838117,-11.0,1.6025,5.914999999999999,14.807500000000001,132.84,YES
301049,超越科技,环保行业,0.0,218.0,10.586926605504587,16.367002129696278,-14.29,2.1425,5.38,11.3275,116.54,YES
605598,上海港湾,工程建设,0.97,238.0,6.051302521008403,7.299038054711637,-14.51,1.205,3.565,8.2775,43.78,YES
836414,欧普泰,专用设备,0.79,203.0,8.026502463054188,12.66781565812596,-14.78,1.6400000000000001,4.03,9.875,83.86,YES
600161,天坛生物,生物制品,0.63,118.0,3.779915254237288,4.252153902820263,-15.87,1.37,3.215,4.8375,22.08,YES
301330,熵基科技,软件开发,2.03,225.0,5.368533333333334,6.477771199593708,-15.91,1.1,3.26,7.59,42.11,YES
301068,大地海洋,环保行业,1.2,224.0,5.877053571428571,7.281545890958846,-16.24,2.0525,3.995,7.455,52.15,YES
301278,快可电子,光伏设备,0.92,240.0,4.902916666666667,4.974533622652578,-17.09,1.565,3.685,7.555,29.34,YES
603507,振江股份,风电设备,1.72,218.0,4.77591743119266,4.200813979996432,-17.12,1.73,4.0,7.195,19.51,YES
301079,邵阳液压,通用设备,0.08,187.0,8.12139037433155,13.833399281842283,-19.42,1.7149999999999999,4.67,9.2,105.66,YES
870204,沪江材料,塑料制品,1.55,200.0,10.2886,15.262978990956906,-20.43,1.725,5.845,14.245000000000001,107.4,YES
600732,爱旭股份,光伏设备,0.0,268.0,4.731119402985075,4.976238469370372,-20.65,1.2225,3.535,7.66,28.47,YES
002837,英维克,专用设备,0.9,206.0,5.942524271844659,6.53625860288577,-20.78,1.4224999999999999,4.369999999999999,8.0525,31.5,YES
001308,康冠科技,消费电子,2.66,151.0,3.0113907284768215,3.4226636877798553,-20.99,1.005,2.51,4.369999999999999,12.69,YES
000999,华润三九,中药,3.61,181.0,4.099502762430939,4.028832650924954,-21.05,1.61,3.15,6.14,16.98,YES
002459,晶澳科技,光伏设备,5.42,260.0,3.887923076923077,4.333426100687742,-21.54,0.835,2.615,6.215,16.65,YES
600763,通策医疗,医疗服务,1.05,206.0,3.686067961165049,4.079411910658466,-21.59,1.0075,3.0149999999999997,5.6,18.34,YES
002865,钧达股份,光伏设备,2.01,285.0,5.585684210526316,6.07194413710726,-21.68,1.34,3.68,8.72,26.81,YES
603236,移远通信,通信设备,0.22,222.0,5.440225225225225,6.070999637673171,-22.98,1.4175,3.5650000000000004,8.6625,23.2,YES
834033,康普化学,化学制品,2.4,264.0,6.297159090909091,7.424024604498965,-23.13,1.4275,3.985,9.4025,44.24,YES
603939,益丰药房,医药商业,2.14,170.0,3.225411764705882,4.134377754299356,-23.21,1.14,2.7800000000000002,4.755,16.55,YES
831627,力王股份,电池,3.91,273.0,12.52842490842491,14.10169686581227,-23.22,2.72,8.69,18.48,66.98,YES
301198,喜悦智行,塑料制品,1.51,182.0,4.7179670329670325,6.339789959311661,-23.49,1.085,2.615,6.0825,36.42,YES
002738,中矿资源,小金属,3.53,247.0,4.546275303643725,4.978323816452761,-23.63,1.09,2.96,7.65,22.03,YES
301229,纽泰格,汽车零部件,0.52,207.0,6.866666666666666,7.8808380117212335,-24.21,2.075,4.43,8.635,37.42,YES
603912,佳力图,专用设备,1.33,232.0,5.474181034482759,6.649879810259293,-24.49,1.135,3.19,7.6925,30.39,YES
301125,腾亚精工,通用设备,0.33,192.0,6.608489583333333,8.902409304450941,-24.78,1.6275,3.92,7.6975,48.05,YES
603883,老百姓,医药商业,2.95,176.0,3.175795454545455,4.6407072666852125,-25.0,0.795,1.835,4.345000000000001,24.23,YES
301030,仕净科技,专用设备,1.36,261.0,5.535593869731801,6.1001777505471075,-25.09,1.45,3.82,7.79,26.38,YES
603298,杭叉集团,工程机械,2.59,175.0,4.7324,5.48058222848799,-25.95,1.255,3.56,6.4350000000000005,26.25,YES
603269,海鸥股份,通用设备,3.23,238.0,6.087058823529412,7.873591479736178,-26.34,1.52,3.6950000000000003,8.315,53.21,YES
603801,志邦家居,装修建材,6.04,270.0,5.184185185185186,5.927259492859283,-26.76,1.19,3.48,6.9799999999999995,22.74,YES
603737,三棵树,装修建材,0.48,251.0,4.407290836653386,5.734294431843877,-26.91,1.045,3.0,6.279999999999999,45.61,YES
002756,永兴材料,钢铁行业,8.31,224.0,4.828839285714286,5.231820584534948,-26.98,1.1825,3.62,7.297499999999999,25.11,YES
873305,九菱科技,通用设备,1.41,212.0,11.915801886792451,14.16917175645361,-27.65,2.2325,7.585000000000001,16.645,74.26,YES
603360,百傲化学,农药兽药,5.0,143.0,5.419720279720281,6.1330719669828975,-28.22,1.49,3.84,8.0,24.51,YES
601689,拓普集团,汽车零部件,0.93,239.0,5.4319246861924695,5.67317205397191,-28.41,1.67,4.63,7.695,27.71,YES
605111,新洁能,半导体,0.7,218.0,5.111376146788991,5.443775876479988,-28.98,1.3525,3.79,8.26,22.58,YES
603806,福斯特,光伏设备,1.79,261.0,4.570421455938698,5.386758285062707,-29.45,0.92,3.07,6.78,21.51,YES
301236,软通动力,软件开发,0.53,270.0,8.16362962962963,9.595086537471788,-30.05,2.09,5.4350000000000005,10.7825,54.43,YES
301101,明月镜片,家用轻工,1.3,187.0,4.188395721925134,6.184323712262006,-32.35,1.03,2.5,4.875,31.19,YES
603529,爱玛科技,交运设备,3.12,199.0,4.242412060301508,5.135585123101505,-33.13,1.27,3.06,6.15,22.92,YES
301333,诺思格,医疗服务,0.54,283.0,6.693710247349824,7.438128292608696,-36.88,1.955,4.21,10.6,33.32,YES
872895,花溪科技,专用设备,4.79,186.0,9.81268817204301,14.96240168174954,-36.95,1.6724999999999999,5.135,10.385,88.69,YES
605117,德业股份,光伏设备,2.6,270.0,6.104222222222224,7.552339942835183,-37.82,1.3225,4.34,9.2825,34.21,YES
301179,泽宇智能,软件开发,2.88,227.0,6.710616740088105,8.337941617354298,-41.93,1.635,4.56,9.525,34.92,YES
301153,中科江南,软件开发,4.41,260.0,5.615576923076924,7.2716657535875395,-44.05,1.2775,4.779999999999999,8.2875,37.83,YES
301129,瑞纳智能,仪器仪表,0.71,267.0,7.519700374531835,11.58843826465182,-44.5,1.89,4.28,9.445,72.77,YES
832471,美邦科技,化学原料,3.3,177.0,7.856949152542372,11.90211739960545,-45.6,1.22,3.65,10.07,64.23,YES
872808,曙光数创,通用设备,0.29,279.0,11.402329749103943,15.342763811884652,-55.04,3.28,6.72,14.895,110.97,YES
002001,新和成,化学制药,2.2,47.0,3.295106382978723,2.3630496805578294,0.45,1.4500000000000002,2.61,4.38,8.71,NO
600900,长江电力,电力行业,2.72,14.0,2.4514285714285715,1.5162040513317214,0.42,1.6125,2.19,2.8025,5.75,NO
601398,工商银行,银行,5.17,40.0,2.6864999999999997,1.5056262859091272,0.41,1.5150000000000001,2.615,3.6275,6.98,NO
600177,雅戈尔,纺织服装,7.12,22.0,1.9727272727272729,2.1254269751840043,0.28,0.47,1.02,2.6950000000000003,7.66,NO
601006,大秦铁路,物流行业,5.65,32.0,2.1478125,1.2734807124570044,0.28,1.2725,2.05,2.7025,5.7,NO
600352,浙江龙盛,化学制品,2.84,46.0,3.738695652173912,4.981634987607829,0.24,1.3525,1.895,3.6750000000000003,21.68,NO
601077,渝农商行,银行,5.66,45.0,2.408444444444444,1.7504687106802874,0.22,1.43,1.83,3.19,8.13,NO
600873,梅花生物,食品饮料,4.03,43.0,3.6711627906976747,2.791705579801851,0.19,1.585,3.04,5.295,10.94,NO
601158,重庆水务,公用事业,3.47,48.0,3.172916666666667,2.7712935441416913,0.19,0.86,2.57,4.6575,11.09,NO
600018,上港集团,航运港口,2.87,46.0,2.5382608695652173,1.9661449074525126,0.18,1.23,2.2800000000000002,3.48,8.93,NO
601229,上海银行,银行,6.37,24.0,2.0691666666666664,1.2573398996247616,0.17,1.1199999999999999,1.975,2.605,6.04,NO
000731,四川美丰,化肥行业,2.54,50.0,3.6754000000000002,3.0157458954829814,0.14,1.3475000000000001,3.075,4.965,13.34,NO
600919,江苏银行,银行,6.17,30.0,1.8523333333333336,1.3465708256552076,0.13,0.9624999999999999,1.655,2.6950000000000003,6.26,NO
600461,洪城环境,公用事业,3.81,89.0,3.6760674157303366,2.5886880750582772,0.11,1.63,3.07,5.4,10.4,NO
600380,健康元,化学制药,1.68,95.0,3.3831578947368413,3.621544358230867,0.08,1.2650000000000001,2.24,4.535,19.56,NO
600406,国电南瑞,电网设备,2.2,72.0,3.325972222222222,2.3233509431102592,0.04,1.3975,3.215,4.73,11.41,NO
000055,方大集团,装修装饰,2.34,83.0,3.286867469879518,3.1735049976369103,0.0,1.025,2.28,4.785,13.42,NO
000061,农产品,贸易行业,2.17,100.0,3.5065,4.059835886368121,0.0,1.0975,2.14,4.4,26.5,NO
000088,盐田港,航运港口,4.02,57.0,3.430175438596491,4.00391928134532,0.0,0.95,1.85,4.03,17.17,NO
000089,深圳机场,航空机场,1.51,46.0,3.378478260869565,3.7660011019006494,0.0,1.0925,1.955,4.484999999999999,15.14,NO
000429,粤高速A,铁路公路,5.02,78.0,2.193461538461538,1.4812357309723834,0.0,1.06,1.865,3.155,6.44,NO
000598,兴蓉环境,公用事业,2.19,51.0,5.037254901960784,4.554012770483356,0.0,1.5899999999999999,3.1,7.4350000000000005,15.8,NO
000652,泰达股份,综合行业,1.32,105.0,2.9609523809523806,2.6940031422407307,0.0,1.03,2.08,3.69,13.46,NO
000709,河钢股份,钢铁行业,2.05,58.0,3.120344827586207,3.053942499669659,0.0,0.8825000000000001,2.175,4.1575,12.38,NO
000725,京东方A,光学光电子,0.7,82.0,2.833414634146341,2.529730976528998,0.0,0.7424999999999999,2.1900000000000004,4.0975,9.49,NO
002029,七匹狼,纺织服装,2.42,106.0,3.2634905660377354,3.625757074953701,0.0,0.9375,2.085,4.4025,20.03,NO
002108,沧州明珠,塑料制品,3.26,87.0,3.486551724137931,3.4713306970584084,0.0,0.95,2.71,4.5600000000000005,21.45,NO
002223,鱼跃医疗,医疗器械,2.19,108.0,3.911111111111111,3.730625046808562,0.0,1.5325,3.045,4.782500000000001,20.01,NO
002249,大洋电机,电机,4.41,85.0,3.898117647058823,3.922523026160114,0.0,1.48,2.72,5.22,24.87,NO
002390,信邦制药,中药,1.79,99.0,3.296969696969697,3.2206503508989957,0.0,1.05,2.27,4.890000000000001,18.48,NO
002412,汉森制药,中药,0.0,128.0,4.4840625,4.290706572780384,0.0,1.03,3.4850000000000003,6.422499999999999,21.31,NO
002498,汉缆股份,电网设备,1.11,64.0,3.6478125,4.740911260858331,0.0,1.0924999999999998,2.225,3.8449999999999998,26.47,NO
002506,协鑫集成,光伏设备,0.0,113.0,3.4018584070796463,3.5642028633624396,0.0,1.24,2.28,4.78,26.07,NO
002701,奥瑞金,包装材料,2.9,77.0,3.7128571428571426,3.8921394661625563,0.0,1.0,1.97,4.61,17.62,NO
002884,凌霄泵业,通用设备,5.51,118.0,3.9930508474576274,3.051892647593485,0.0,1.64,3.2649999999999997,5.665,13.37,NO
002946,新乳业,食品饮料,1.76,195.0,4.2342051282051285,3.6771422340252102,0.0,1.4449999999999998,3.16,6.15,20.76,NO
002958,青农商行,银行,3.79,45.0,2.2466666666666666,2.6634529877926925,0.0,0.36,1.36,3.03,9.06,NO
301003,江苏博云,塑料制品,2.79,134.0,4.560074626865672,4.463855425251455,0.0,1.4575,2.925,6.2775,24.85,NO
600010,包钢股份,钢铁行业,0.0,69.0,3.3082608695652174,3.1995151087229283,0.0,1.1,2.5,3.75,14.47,NO
600017,日照港,航运港口,2.39,61.0,2.7488524590163936,2.5076437136354754,0.0,0.9,1.74,4.66,10.28,NO
600022,山东钢铁,钢铁行业,0.0,57.0,4.581228070175438,4.565360285491262,0.0,1.45,2.5,5.96,20.33,NO
600033,福建高速,铁路公路,3.31,53.0,3.1439622641509426,2.4833625928928282,0.0,1.19,2.6,4.46,10.03,NO
600108,亚盛集团,农牧饲渔,0.23,62.0,3.0779032258064514,3.5038681842752455,0.0,0.785,1.955,3.715,18.26,NO
600169,太原重工,专用设备,0.0,75.0,3.5402666666666662,2.982718229406867,0.0,1.395,2.92,4.539999999999999,17.53,NO
600170,上海建工,工程建设,2.79,66.0,3.0434848484848485,3.364578607709918,0.0,0.8525,1.8599999999999999,3.375,13.7,NO
600179,安通控股,物流行业,0.0,114.0,4.197368421052632,5.8975891358484045,0.0,1.13,2.5199999999999996,4.74,33.18,NO
600252,中恒集团,中药,0.45,69.0,3.372753623188405,3.189350332175344,0.0,1.24,2.69,4.44,17.17,NO
600273,嘉化能源,化学制品,5.72,72.0,2.7281944444444446,2.3739901196970905,0.0,1.0075,2.0700000000000003,3.8225,13.25,NO
600458,时代新材,风电设备,1.84,136.0,3.986691176470589,3.733876955489613,0.0,1.3625,2.815,5.7225,20.22,NO
600496,精工钢构,水泥建材,2.5,72.0,3.058611111111111,3.0496600159415395,0.0,0.7475,2.415,4.4125000000000005,16.15,NO
600502,安徽建工,工程建设,6.16,104.0,3.755288461538462,3.5367474380076844,0.0,1.0075,2.835,4.7175,15.27,NO
600558,大西洋,通用设备,1.55,118.0,4.418559322033898,3.8447613988906433,0.0,1.05,3.49,7.17,20.71,NO
600597,光明乳业,食品饮料,2.8,49.0,3.6144897959183675,3.242937236791472,0.0,1.19,2.62,5.04,12.5,NO
600681,百川能源,燃气,8.41,65.0,2.9107692307692306,2.4833283535486124,0.0,1.08,2.27,3.41,9.91,NO
600688,上海石化,石油行业,0.0,71.0,3.9760563380281675,3.43792565317819,0.0,1.775,2.88,5.25,17.28,NO
600710,苏美达,贸易行业,4.11,117.0,4.378205128205129,4.28013869727425,0.0,1.46,3.06,5.19,20.12,NO
600713,南京医药,医药商业,3.7,79.0,3.3377215189873417,3.1223569127639523,0.0,0.9450000000000001,2.45,4.835000000000001,13.49,NO
600717,天津港,航运港口,2.28,63.0,3.4998412698412706,3.0656297001218737,0.0,1.55,2.47,4.529999999999999,15.53,NO
600795,国电电力,电力行业,2.01,89.0,3.6744943820224716,2.685419389641688,0.0,1.57,2.89,5.25,12.63,NO
600905,三峡能源,电力行业,1.75,31.0,2.5825806451612903,1.7589731241872066,0.0,1.4049999999999998,2.11,3.9050000000000002,5.92,NO
600908,无锡银行,银行,3.91,54.0,2.69074074074074,2.1627017099529473,0.0,1.1824999999999999,2.04,4.1875,8.21,NO
600959,江苏有线,文化传媒,0.78,102.0,3.731372549019607,4.474578367042345,0.0,0.9524999999999999,2.1900000000000004,4.465,25.94,NO
601016,节能风电,电力行业,2.82,50.0,4.3396,4.068019103761857,0.0,1.78,3.29,5.085,20.3,NO
601128,常熟银行,银行,3.23,57.0,2.1715789473684213,2.006239187308365,0.0,0.71,1.26,3.42,8.65,NO
601169,北京银行,银行,5.82,32.0,3.1709375,1.828927694605988,0.0,1.93,3.0999999999999996,4.1475,7.82,NO
601228,广州港,航运港口,1.39,62.0,3.113548387096774,3.049434828998454,0.0,0.93,2.15,4.199999999999999,11.89,NO
601288,农业银行,银行,5.12,36.0,2.8288888888888892,2.0017603364150376,0.0,1.6075,2.3449999999999998,3.8125,8.59,NO
601328,交通银行,银行,5.1,41.0,2.831219512195122,2.025474259429074,0.0,1.45,2.36,3.5,8.65,NO
601399,国机重装,专用设备,0.0,67.0,3.954477611940299,3.7024693985526005,0.0,1.565,2.79,5.145,20.59,NO
601678,滨化股份,化学原料,1.39,93.0,3.247956989247311,3.2738092953740896,0.0,1.08,2.16,4.9,20.66,NO
601718,际华集团,纺织服装,1.25,56.0,2.724285714285714,2.598040420388803,0.0,0.985,1.705,3.9725,9.96,NO
601818,光大银行,银行,5.32,41.0,1.7002439024390246,1.4003579681725635,0.0,0.65,1.32,2.37,6.08,NO
601866,中远海发,航运港口,1.27,75.0,3.5282666666666667,3.1335496551740554,0.0,1.1749999999999998,2.73,5.01,14.41,NO
601868,中国能建,工程建设,1.22,36.0,2.4883333333333337,1.7961935944021816,0.0,0.8175,2.4450000000000003,3.9050000000000002,6.9,NO
601880,辽港股份,航运港口,1.49,40.0,3.7385000000000006,3.7140361278499108,0.0,1.36,2.4299999999999997,4.4825,14.81,NO
601916,浙商银行,银行,5.86,36.0,1.9869444444444444,2.222452724156604,0.0,0.36,1.375,2.3225,8.27,NO
601939,建设银行,银行,5.2,48.0,2.3066666666666666,1.6619577449800855,0.0,0.9724999999999999,1.725,3.4524999999999997,7.21,NO
601963,重庆银行,银行,5.37,64.0,3.19859375,3.3148596978557414,0.0,1.1275,2.425,3.655,17.09,NO
601997,贵阳银行,银行,5.48,45.0,2.5584444444444445,2.695628578707281,0.0,0.84,1.18,3.99,8.68,NO
000623,吉林敖东,化学制药,4.58,60.0,3.461666666666667,3.5342830244867405,-0.06,0.8274999999999999,2.34,4.1875,15.57,NO
601607,上海医药,医药商业,2.16,87.0,3.0433333333333326,2.7532279856715958,-0.06,0.845,2.16,4.890000000000001,10.76,NO
301015,百洋医药,医药商业,3.28,200.0,4.8052,4.849120933648256,-0.07,1.5625,3.71,6.745,30.5,NO
000885,城发环境,环保行业,2.14,115.0,3.953739130434783,5.2690478950967785,-0.08,0.835,2.65,5.175000000000001,33.19,NO
000895,双汇发展,食品饮料,6.01,35.0,2.697428571428571,1.739248219705255,-0.08,1.34,2.38,4.35,5.68,NO
003006,百亚股份,美容护理,2.31,198.0,4.724393939393939,4.169652432454745,-0.09,2.0275,3.84,6.325,29.37,NO
001256,炜冈科技,专用设备,1.47,118.0,4.604237288135592,3.9883067132480656,-0.1,1.7525,3.745,6.535,19.81,NO
002128,电投能源,煤炭行业,3.16,76.0,4.481447368421051,4.064601892419434,-0.1,1.5475,3.05,6.6225000000000005,14.47,NO
600926,杭州银行,银行,4.08,58.0,2.3772413793103446,1.935427595081142,-0.1,0.8200000000000001,1.795,3.5700000000000003,8.42,NO
603977,国泰集团,化学制品,1.38,142.0,4.675281690140844,4.399850205970826,-0.1,1.2725,3.0700000000000003,7.0275,22.88,NO
002221,东华能源,石油行业,0.0,121.0,4.187438016528926,4.34866138961666,-0.11,1.39,2.83,5.41,20.21,NO
002745,木林森,光学光电子,3.98,112.0,4.102321428571429,3.784532527844285,-0.11,1.0275,3.04,5.98,23.71,NO
603759,海天股份,公用事业,4.59,107.0,3.2348598130841117,3.022762189413374,-0.11,0.84,2.23,4.605,14.43,NO
002788,鹭燕医药,医药商业,3.9,93.0,4.407634408602151,3.7929644245312533,-0.12,1.23,3.69,6.41,17.05,NO
600305,恒顺醋业,食品饮料,0.98,71.0,3.0056338028169005,3.111385879725517,-0.12,1.12,2.49,3.37,17.0,NO
603689,皖天然气,燃气,3.84,97.0,3.571340206185567,3.7868238199671755,-0.12,1.16,2.31,4.5,17.35,NO
002034,旺能环境,环保行业,3.83,71.0,3.035070422535211,3.03550507599615,-0.13,0.76,2.27,3.98,15.79,NO
002695,煌上煌,食品饮料,2.76,141.0,2.872624113475177,2.6013605356181464,-0.13,0.88,2.09,4.36,13.82,NO
600673,东阳光,综合行业,4.82,152.0,3.58921052631579,4.849005568334889,-0.13,0.975,2.1100000000000003,4.0975,30.53,NO
601311,骆驼股份,电池,3.5,77.0,3.6858441558441566,3.290534811214445,-0.13,1.29,3.31,4.91,20.41,NO
601577,长沙银行,银行,4.82,90.0,3.1950000000000003,3.075635039935071,-0.13,1.005,2.2300000000000004,4.11,13.88,NO
601827,三峰环境,环保行业,2.65,52.0,3.849615384615385,3.3298671948660283,-0.13,1.42,3.0549999999999997,4.9775,14.87,NO
605183,确成股份,橡胶制品,2.21,140.0,4.237857142857142,4.537972764790175,-0.13,1.2175,3.06,5.5525,29.02,NO
002785,万里石,装修建材,0.0,171.0,5.01029239766082,4.249069438179527,-0.14,2.085,3.88,6.945,22.52,NO
600637,东方明珠,文化传媒,2.97,117.0,3.661709401709402,3.851530213277595,-0.14,1.02,2.33,4.79,19.04,NO
002545,东方铁塔,钢铁行业,4.34,86.0,3.385813953488373,3.6424201602510125,-0.15,1.0150000000000001,2.115,4.665,20.07,NO
600064,南京高科,房地产开发,4.63,68.0,2.5264705882352936,2.80074497802957,-0.15,0.6525000000000001,1.35,3.2075,10.27,NO
600516,方大炭素,非金属材料,0.0,90.0,3.8631111111111114,4.882828809053912,-0.15,1.1624999999999999,2.3200000000000003,4.765,27.45,NO
601108,财通证券,证券,2.28,93.0,4.034086021505377,3.687538131434133,-0.15,1.37,2.7,6.13,17.37,NO
